value,xtick
37.81132700973487,0
38.37109422440804,1
37.36615522778508,2
37.81821297331388,3
38.882726042121234,4
38.00895818818666,5
37.77405955869545,6
39.32302894408545,7
37.1150705496203,8
39.65513647144879,9
36.792774790865835,10
37.40257494479928,11
36.29387608955085,12
37.22371775400527,13
35.42360731911947,14
32.517404054432326,15
29.990096234496697,16
30.552008486621475,17
32.43518852788673,18
35.21421639814063,19
34.421853945238425,20
34.421853945238425,21
34.421853945238425,22
32.77660381219332,23
34.05608327860879,24
36.38824736368371,25
34.944042037727506,26
34.87147785236186,27
33.777429264672705,28
33.83582808037651,29
37.170638596591566,30
33.532117585151056,31
33.532117585151056,32
34.13761744587715,33
34.13761744587715,34
32.763590167603645,35
32.763590167603645,36
32.27196964414909,37
31.33643888373939,38
31.33643888373939,39
31.33643888373939,40
29.510576275062174,41
31.257396259805223,42
30.252781618877055,43
29.671815764751624,44
30.57179436612738,45
30.57179436612738,46
30.22536105216624,47
26.749350122859784,48
32.72355236908046,49
31.92112486337139,50
30.851706771406246,51
30.832340815398723,52
30.832340815398723,53
30.771417168697393,54
29.978559872983396,55
29.978559872983396,56
30.60619585736306,57
29.90175306618895,58
29.581604837872536,59
36.160010846950584,60
34.91382720481787,61
31.888170144109797,62
31.09404649427307,63
31.001551687823625,64
31.653506992561212,65
27.90711946285902,66
32.350494889421135,67
31.745456511424063,68
31.14041813342698,69
30.5353797554299,70
33.73134459593227,71
33.12630621793519,72
25.01125605863073,73
28.90471750720833,74
28.90471750720833,75
24.310061263453473,76
27.089359387678847,77
29.70977389164529,78
30.126937044253843,79
31.461282191511412,80
31.461282191511412,81
31.95529658770444,82
31.95529658770444,83
32.477955178910165,84
32.807146760404926,85
32.807146760404926,86
32.807146760404926,87
32.3688158964448,88
33.75846652486093,89
33.75846652486093,90
29.459514210936057,91
35.197297105471996,92
35.197297105471996,93
35.197297105471996,94
36.44278540414955,95
37.12686932290828,96
37.12686932290828,97
36.27101614403279,98
36.47387415072116,99
36.47387415072116,100
35.884812106958904,101
35.884812106958904,102
35.884812106958904,103
35.880435478308335,104
34.597668481815674,105
34.023045488321785,106
