value,xtick
40.53,682
40.49,683
40.46,684
40.42,685
40.38,686
40.34,687
40.31,688
40.27,689
40.24,690
40.21,691
40.17,692
40.14,693
40.11,694
40.08,695
40.05,696
40.02,697
39.98,698
39.95,699
39.92,700
39.89,701
39.85,702
39.82,703
39.78,704
39.75,705
39.72,706
39.69,707
39.66,708
39.62,709
39.59,710
39.56,711
39.53,712
39.5,713
39.46,714
39.42,715
39.39,716
39.37,717
39.34,718
39.32,719
39.3,720
39.28,721
39.25,722
39.23,723
39.21,724
39.2,725
39.18,726
39.16,727
39.14,728
39.13,729
39.11,730
39.1,731
39.07,732
39.05,733
39.02,734
39.0,735
38.97,736
38.95,737
38.93,738
38.91,739
38.88,740
38.86,741
38.84,742
38.82,743
38.79,744
38.76,745
38.74,746
38.71,747
38.69,748
38.66,749
38.63,750
38.61,751
38.58,752
38.56,753
38.53,754
38.51,755
38.49,756
38.46,757
38.44,758
38.42,759
38.4,760
38.38,761
38.36,762
38.35,763
38.33,764
38.32,765
38.3,766
38.29,767
38.27,768
38.26,769
38.25,770
38.24,771
38.22,772
38.21,773
38.2,774
38.18,775
38.16,776
38.17,777
38.18,778
38.19,779
38.2,780
38.21,781
38.23,782
38.25,783
38.28,784
38.31,785
38.33,786
38.34,787
38.37,788
38.4,789
38.43,790
38.48,791
38.52,792
38.56,793
38.61,794
38.67,795
38.73,796
38.8,797
38.86,798
38.92,799
38.99,800
39.07,801
39.15,802
39.23,803
39.29,804
39.37,805
39.44,806
39.52,807
39.61,808
39.7,809
39.79,810
39.88,811
39.96,812
40.05,813
40.14,814
40.23,815
40.32,816
40.42,817
40.5,818
40.58,819
40.66,820
40.74,821
40.82,822
40.89,823
40.96,824
41.02,825
41.07,826
41.13,827
41.19,828
41.24,829
41.28,830
41.33,831
41.37,832
41.41,833
41.46,834
41.5,835
41.54,836
41.58,837
41.62,838
41.66,839
41.69,840
41.73,841
41.76,842
41.79,843
41.82,844
41.85,845
41.88,846
41.89,847
41.91,848
41.93,849
41.94,850
41.96,851
41.97,852
41.98,853
41.99,854
42.0,855
42.0,856
42.0,857
42.0,858
42.0,859
41.99,860
42.0,861
42.0,862
42.0,863
42.0,864
42.0,865
42.0,866
42.01,867
42.02,868
42.02,869
42.02,870
42.03,871
42.04,872
42.05,873
42.06,874
42.06,875
42.07,876
42.07,877
42.08,878
42.09,879
42.1,880
42.1,881
42.11,882
42.12,883
42.12,884
42.12,885
42.13,886
42.14,887
42.14,888
42.14,889
42.15,890
42.15,891
42.16,892
42.17,893
42.17,894
42.17,895
42.18,896
42.2,897
42.21,898
42.23,899
42.25,900
42.27,901
42.29,902
42.32,903
42.35,904
42.37,905
42.4,906
42.44,907
42.48,908
42.51,909
42.54,910
42.58,911
42.61,912
42.64,913
42.67,914
42.69,915
42.71,916
42.73,917
