value,cumulative_avg,xtick
9.611066666666668,46.97,515
9.611066666666668,46.87,516
9.611066666666668,46.77,517
8.73611111111111,46.66,518
8.73611111111111,46.56,519
8.73611111111111,46.46,520
29.081849999999996,46.41,521
29.081849999999996,46.37,522
29.081849999999996,46.32,523
22.792692307692313,46.26,524
22.792692307692313,46.2,525
22.792692307692313,46.13,526
19.25103703703704,46.06,527
19.25103703703704,45.99,528
19.25103703703704,45.92,529
15.453892857142858,45.84,530
15.453892857142858,45.76,531
15.453892857142858,45.68,532
6.2291904761904755,45.58,533
6.2291904761904755,45.48,534
6.2291904761904755,45.38,535
5.081904761904761,45.27,536
5.081904761904761,45.17,537
5.081904761904761,45.07,538
10.824866666666667,44.98,539
10.824866666666667,44.89,540
10.824866666666667,44.8,541
6.993823529411763,44.71,542
6.993823529411763,44.61,543
6.993823529411763,44.52,544
7.184812499999998,44.42,545
7.184812499999998,44.33,546
7.184812499999998,44.24,547
6.92970588235294,44.14,548
6.92970588235294,44.05,549
6.92970588235294,43.96,550
22.6643125,43.9,551
22.6643125,43.85,552
22.6643125,43.8,553
18.62855,43.74,554
18.62855,43.67,555
18.62855,43.61,556
34.58505,43.59,557
34.58505,43.57,558
34.58505,43.55,559
15.809346153846153,43.48,560
15.809346153846153,43.41,561
15.809346153846153,43.34,562
20.738727272727274,43.29,563
20.738727272727274,43.24,564
20.738727272727274,43.18,565
18.221538461538458,43.12,566
18.221538461538458,43.06,567
18.221538461538458,43.0,568
6.747454545454546,42.92,569
6.747454545454546,42.83,570
6.747454545454546,42.75,571
6.234107142857143,42.66,572
6.234107142857143,42.57,573
6.234107142857143,42.49,574
3.5614545454545454,42.4,575
3.5614545454545454,42.31,576
3.5614545454545454,42.21,577
3.2453750000000006,42.12,578
3.2453750000000006,42.03,579
3.2453750000000006,41.94,580
3.2206666666666663,41.85,581
3.2206666666666663,41.76,582
3.2206666666666663,41.68,583
3.042263157894737,41.59,584
3.042263157894737,41.5,585
3.042263157894737,41.41,586
9.894956521739129,41.34,587
9.894956521739129,41.27,588
9.894956521739129,41.2,589
9.819833333333333,41.12,590
9.819833333333333,41.05,591
9.819833333333333,40.98,592
10.229608695652175,40.91,593
10.229608695652175,40.84,594
10.229608695652175,40.78,595
9.808041666666666,40.71,596
9.808041666666666,40.64,597
9.808041666666666,40.57,598
3.226461538461538,40.49,599
3.226461538461538,40.4,600
3.226461538461538,40.32,601
3.1333157894736843,40.24,602
3.1333157894736843,40.16,603
3.1333157894736843,40.08,604
3.0097500000000004,40.0,605
3.0097500000000004,39.91,606
3.0097500000000004,39.83,607
4.410263157894737,39.76,608
4.410263157894737,39.68,609
4.410263157894737,39.6,610
4.88823076923077,39.53,611
4.88823076923077,39.45,612
4.88823076923077,39.38,613
4.181090909090909,39.3,614
4.181090909090909,39.23,615
4.181090909090909,39.15,616
5.920368421052633,39.08,617
5.920368421052633,39.01,618
5.920368421052633,38.94,619
4.8342857142857145,38.87,620
4.8342857142857145,38.8,621
4.8342857142857145,38.72,622
5.267826086956523,38.65,623
5.267826086956523,38.58,624
5.267826086956523,38.51,625
4.93675,38.44,626
4.93675,38.37,627
4.93675,38.3,628
11.822199999999997,38.25,629
11.822199999999997,38.19,630
11.822199999999997,38.14,631
8.173375,38.08,632
8.173375,38.01,633
8.173375,37.95,634
36.73570270270271,37.95,635
36.73570270270271,37.95,636
36.73570270270271,37.95,637
52.32151562499999,37.97,638
52.32151562499999,38.0,639
52.32151562499999,38.03,640
81.58169811320752,38.12,641
81.58169811320752,38.21,642
81.58169811320752,38.3,643
78.90099999999998,38.38,644
78.90099999999998,38.46,645
78.90099999999998,38.54,646
98.44781967213112,38.66,647
98.44781967213112,38.78,648
98.44781967213112,38.9,649
94.87488095238099,39.01,650
94.87488095238099,39.13,651
94.87488095238099,39.24,652
90.87779166666668,39.34,653
90.87779166666668,39.44,654
90.87779166666668,39.54,655
109.75512999999997,39.68,656
109.75512999999997,39.82,657
109.75512999999997,39.96,658
115.53954444444446,40.1,659
115.53954444444446,40.25,660
115.53954444444446,40.4,661
113.44079999999997,40.54,662
113.44079999999997,40.68,663
113.44079999999997,40.82,664
123.54176999999994,40.98,665
123.54176999999994,41.14,666
123.54176999999994,41.3,667
79.14908999999997,41.38,668
79.14908999999997,41.45,669
79.14908999999997,41.52,670
117.51826999999994,41.67,671
117.51826999999994,41.81,672
117.51826999999994,41.96,673
111.81857000000004,42.09,674
111.81857000000004,42.22,675
111.81857000000004,42.35,676
93.05097959183672,42.45,677
93.05097959183672,42.55,678
93.05097959183672,42.64,679
66.77083116883117,42.69,680
66.77083116883117,42.73,681
66.77083116883117,42.78,682
66.624225,42.82,683
66.624225,42.87,684
66.624225,42.91,685
72.29565333333332,42.97,686
72.29565333333332,43.02,687
72.29565333333332,43.07,688
68.90570238095239,43.12,689
68.90570238095239,43.17,690
68.90570238095239,43.22,691
55.733738095238095,43.24,692
55.733738095238095,43.26,693
55.733738095238095,43.29,694
41.89763218390806,43.28,695
41.89763218390806,43.28,696
41.89763218390806,43.28,697
26.552911764705886,43.25,698
26.552911764705886,43.22,699
26.552911764705886,43.19,700
17.48343333333333,43.14,701
17.48343333333333,43.09,702
17.48343333333333,43.05,703
11.687452380952383,42.99,704
11.687452380952383,42.94,705
11.687452380952383,42.88,706
9.366581395348838,42.82,707
9.366581395348838,42.76,708
9.366581395348838,42.7,709
7.63178048780488,42.64,710
7.63178048780488,42.57,711
7.63178048780488,42.51,712
7.049333333333333,42.45,713
7.049333333333333,42.39,714
7.049333333333333,42.32,715
3.288558823529411,42.26,716
3.288558823529411,42.19,717
3.288558823529411,42.12,718
4.867878787878788,42.05,719
4.867878787878788,41.99,720
4.867878787878788,41.92,721
5.0937,41.86,722
5.0937,41.8,723
5.0937,41.73,724
4.792685714285715,41.67,725
4.792685714285715,41.6,726
4.792685714285715,41.54,727
6.694578947368421,41.48,728
6.694578947368421,41.42,729
6.694578947368421,41.36,730
6.030285714285717,41.3,731
6.030285714285717,41.24,732
6.030285714285717,41.18,733
5.911914285714288,41.12,734
5.911914285714288,41.06,735
5.911914285714288,41.0,736
6.483945945945945,40.94,737
6.483945945945945,40.88,738
6.483945945945945,40.82,739
3.1636875,40.76,740
3.1636875,40.7,741
3.1636875,40.63,742
3.3721666666666668,40.57,743
3.3721666666666668,40.51,744
3.3721666666666668,40.44,745
2.5234545454545447,40.38,746
2.5234545454545447,40.32,747
2.5234545454545447,40.25,748
6.7179534883720935,40.2,749
6.7179534883720935,40.14,750
6.7179534883720935,40.09,751
26.58096,40.06,752
26.58096,40.04,753
26.58096,40.02,754
30.19579032258064,40.0,755
30.19579032258064,39.99,756
30.19579032258064,39.97,757
