value,xtick
33.79054023639871,150
33.58102633533525,151
33.52572786354519,152
33.57798175180745,153
33.68962320200921,154
33.815889073103165,155
33.91898464414549,156
33.97044454132932,157
33.95241861592846,158
33.85801356006614,159
33.6908210472236,160
33.46376318440316,161
33.197386062860716,162
32.917732194322255,163
32.653922619599314,164
32.43557947651803,165
32.29021981407661,166
32.240751533588366,167
32.3312756712847,168
32.56905072432197,169
32.90892709516878,170
33.32585338864143,171
33.789916264273245,172
34.33464299435959,173
34.757211934740035,174
35.019417992742326,175
35.2430579135389,176
35.325257208069516,177
35.344565103255164,178
35.345523962275934,179
35.435201647425295,180
35.665773033381654,181
35.49673664926396,182
34.86563710937236,183
34.39633450318787,184
33.92995316092857,185
33.758620693835184,186
33.677838112431324,187
33.57503078036414,188
33.58632427348618,189
33.442072328146644,190
33.41136474793231,191
33.32576926537089,192
33.26356611444714,193
33.333795411300656,194
33.52718719952389,195
33.69477836760502,196
33.77132509938519,197
33.85789304790865,198
34.0531523351325,199
33.993818129353016,200
34.01421633042166,201
34.07561313636071,202
34.05068912955283,203
33.98130797250259,204
33.94049845933419,205
34.02407670418232,206
34.06646338474392,207
34.109176870555444,208
34.08196531363028,209
34.067353738532454,210
33.54419275137221,211
33.32665830429216,212
33.17403886426391,213
33.00844594534179,214
32.88593075362227,215
32.76526591244878,216
32.41253309999465,217
31.982585693388554,218
31.371075172777516,219
30.844438578142434,220
30.43358227280921,221
30.22950013391757,222
30.203515870406402,223
30.088737978130837,224
30.426888092667298,225
30.874051609495528,226
31.128763137601055,227
31.495929455784715,228
31.911187482740342,229
32.65450457309432,230
33.573927203103906,231
34.399014037845255,232
35.40494995173149,233
36.29521949351778,234
37.089464620005494,235
37.662216383310025,236
38.2523778157371,237
38.72462935198914,238
39.076965873777276,239
39.385613608413394,240
39.24551390659285,241
39.09342331071406,242
38.865375786192125,243
38.80179246481329,244
38.5823079050734,245
38.65514788413114,246
39.10821163152375,247
39.768922142143325,248
40.52176823967729,249
41.35960355422237,250
42.1987287436666,251
43.06288882337088,252
43.909528948296,253
44.64802394939674,254
45.42447689031056,255
46.084269752445124,256
46.65420098634029,257
47.24298676844204,258
47.96349996336089,259
48.87839756962409,260
49.52339149938491,261
50.37292774721449,262
51.10529211432407,263
51.7972741960836,264
52.90188150608052,265
54.08770318901926,266
55.267024532072924,267
56.529298915972376,268
57.61943312106322,269
58.36495344812363,270
58.89834245600021,271
59.48131166144854,272
60.22075981917459,273
60.933875228608706,274
61.37135167365091,275
62.1627920617028,276
62.84004657158823,277
63.41120525708443,278
63.90360019159788,279
64.08112389435595,280
64.14601898748354,281
63.683591767939845,282
63.5539095340403,283
63.96853774992289,284
64.57282083664602,285
65.27460449495784,286
65.98626864467374,287
66.49246213579269,288
67.06853652463819,289
67.47557643066294,290
67.8618486388288,291
67.99892411503153,292
67.94799432132896,293
67.7841889805945,294
