value,xtick
167.58,682
167.41,683
167.25,684
167.13,685
167.01,686
166.9,687
166.75,688
166.6,689
166.46,690
166.3,691
166.14,692
165.98,693
165.79,694
165.61,695
165.42,696
165.22,697
165.02,698
164.82,699
164.67,700
164.52,701
164.37,702
164.2,703
164.04,704
163.88,705
163.72,706
163.56,707
163.4,708
163.24,709
163.07,710
162.91,711
162.72,712
162.54,713
162.35,714
162.2,715
162.04,716
161.89,717
161.74,718
161.58,719
161.43,720
161.26,721
161.1,722
160.93,723
160.75,724
160.58,725
160.4,726
160.21,727
160.02,728
159.83,729
159.66,730
159.5,731
159.33,732
159.19,733
159.05,734
158.9,735
158.74,736
158.58,737
158.41,738
158.3,739
158.19,740
158.07,741
157.96,742
157.84,743
157.73,744
157.62,745
157.52,746
157.41,747
157.31,748
157.2,749
157.1,750
157.04,751
156.99,752
156.93,753
157.02,754
157.1,755
157.18,756
157.64,757
158.1,758
158.56,759
159.09,760
159.61,761
160.13,762
161.08,763
162.02,764
162.95,765
163.95,766
164.94,767
165.93,768
166.94,769
167.94,770
168.94,771
169.77,772
170.6,773
171.43,774
172.23,775
173.03,776
173.82,777
174.6,778
175.37,779
176.14,780
176.67,781
177.19,782
177.71,783
178.11,784
178.52,785
178.92,786
179.06,787
179.21,788
179.36,789
179.56,790
179.77,791
179.97,792
180.21,793
180.44,794
180.68,795
180.87,796
181.05,797
181.24,798
181.29,799
181.35,800
181.41,801
181.47,802
181.53,803
181.6,804
181.6,805
181.6,806
181.6,807
181.61,808
181.63,809
181.65,810
181.6,811
181.56,812
181.52,813
181.43,814
181.35,815
181.26,816
181.13,817
181.01,818
180.88,819
180.67,820
180.46,821
180.26,822
180.03,823
179.81,824
179.58,825
179.37,826
179.15,827
178.93,828
178.74,829
178.54,830
178.34,831
178.17,832
177.99,833
177.82,834
177.65,835
177.48,836
177.31,837
177.14,838
176.97,839
176.8,840
176.65,841
176.51,842
176.36,843
176.2,844
176.05,845
175.9,846
175.76,847
175.63,848
175.49,849
175.35,850
175.2,851
175.06,852
174.89,853
174.71,854
174.54,855
174.36,856
174.18,857
174.0,858
173.83,859
173.67,860
173.5,861
173.4,862
173.3,863
173.19,864
173.12,865
173.04,866
172.96,867
173.0,868
173.03,869
173.06,870
173.16,871
173.25,872
173.35,873
173.41,874
173.46,875
173.52,876
173.6,877
173.69,878
173.78,879
173.78,880
173.78,881
173.79,882
173.84,883
173.89,884
173.95,885
173.98,886
174.01,887
174.04,888
174.07,889
174.1,890
174.13,891
174.11,892
174.09,893
174.06,894
174.02,895
173.98,896
173.93,897
173.8,898
173.66,899
173.53,900
173.39,901
173.26,902
173.12,903
172.94,904
172.76,905
172.58,906
