value,xtick
71.60245,150
88.9811851851852,151
88.9811851851852,152
88.9811851851852,153
86.39799999999998,154
86.39799999999998,155
86.39799999999998,156
77.81991304347825,157
77.81991304347825,158
77.81991304347825,159
68.01300000000002,160
68.01300000000002,161
68.01300000000002,162
60.72186363636364,163
60.72186363636364,164
60.72186363636364,165
65.55091666666668,166
65.55091666666668,167
65.55091666666668,168
73.89632352941176,169
73.89632352941176,170
73.89632352941176,171
56.38764705882353,172
56.38764705882353,173
56.38764705882353,174
70.4820857142857,175
70.4820857142857,176
70.4820857142857,177
50.115148148148144,178
50.115148148148144,179
50.115148148148144,180
58.4053870967742,181
58.4053870967742,182
58.4053870967742,183
54.43166666666666,184
54.43166666666666,185
54.43166666666666,186
61.524318181818174,187
61.524318181818174,188
61.524318181818174,189
100.66635714285714,190
100.66635714285714,191
100.66635714285714,192
93.6865,193
93.6865,194
93.6865,195
119.21549999999998,196
119.21549999999998,197
119.21549999999998,198
92.53093333333332,199
92.53093333333332,200
92.53093333333332,201
76.8038,202
76.8038,203
76.8038,204
49.26262068965517,205
49.26262068965517,206
49.26262068965517,207
47.13465000000001,208
47.13465000000001,209
47.13465000000001,210
71.14733333333331,211
71.14733333333331,212
71.14733333333331,213
80.8739565217391,214
80.8739565217391,215
80.8739565217391,216
58.85260869565217,217
58.85260869565217,218
58.85260869565217,219
63.96705882352941,220
63.96705882352941,221
63.96705882352941,222
23.303894736842107,223
23.303894736842107,224
23.303894736842107,225
25.893500000000003,226
25.893500000000003,227
25.893500000000003,228
41.99635,229
41.99635,230
41.99635,231
52.57793333333334,232
52.57793333333334,233
52.57793333333334,234
81.66461904761906,235
81.66461904761906,236
81.66461904761906,237
79.81141176470588,238
79.81141176470588,239
79.81141176470588,240
80.84878947368422,241
80.84878947368422,242
80.84878947368422,243
60.04017647058825,244
60.04017647058825,245
60.04017647058825,246
45.436277777777775,247
45.436277777777775,248
45.436277777777775,249
66.63033333333334,250
66.63033333333334,251
66.63033333333334,252
51.838285714285725,253
51.838285714285725,254
51.838285714285725,255
83.70110000000001,256
83.70110000000001,257
83.70110000000001,258
76.305625,259
76.305625,260
76.305625,261
73.3091875,262
73.3091875,263
73.3091875,264
65.32907142857144,265
65.32907142857144,266
65.32907142857144,267
68.03125,268
68.03125,269
68.03125,270
75.1750357142857,271
75.1750357142857,272
75.1750357142857,273
85.23463157894739,274
85.23463157894739,275
