value,xtick
58.49995833333332,150
64.80671428571428,151
64.80671428571428,152
64.80671428571428,153
56.92775,154
56.92775,155
56.92775,156
46.34199999999999,157
46.34199999999999,158
46.34199999999999,159
30.194,160
30.194,161
30.194,162
25.255571428571432,163
25.255571428571432,164
25.255571428571432,165
25.198999999999998,166
25.198999999999998,167
25.198999999999998,168
25.122863636363636,169
25.122863636363636,170
25.122863636363636,171
17.762846153846155,172
17.762846153846155,173
17.762846153846155,174
12.3148,175
12.3148,176
12.3148,177
51.73866666666667,178
51.73866666666667,179
51.73866666666667,180
51.504,181
51.504,182
51.504,183
63.2183076923077,184
63.2183076923077,185
63.2183076923077,186
58.238499999999995,187
58.238499999999995,188
58.238499999999995,189
42.14928571428571,190
42.14928571428571,191
42.14928571428571,192
25.78421052631579,193
25.78421052631579,194
25.78421052631579,195
20.43145,196
20.43145,197
20.43145,198
22.85766666666667,199
22.85766666666667,200
22.85766666666667,201
22.92293333333333,202
22.92293333333333,203
22.92293333333333,204
26.761,205
26.761,206
26.761,207
36.23838095238096,208
36.23838095238096,209
36.23838095238096,210
43.977850000000004,211
43.977850000000004,212
43.977850000000004,213
38.930839999999996,214
38.930839999999996,215
38.930839999999996,216
43.436366666666665,217
43.436366666666665,218
43.436366666666665,219
34.31348275862069,220
34.31348275862069,221
34.31348275862069,222
37.841032258064494,223
37.841032258064494,224
37.841032258064494,225
37.33568421052631,226
37.33568421052631,227
37.33568421052631,228
30.042,229
30.042,230
30.042,231
33.64433333333332,232
33.64433333333332,233
33.64433333333332,234
35.65741666666667,235
35.65741666666667,236
35.65741666666667,237
33.85991666666667,238
33.85991666666667,239
33.85991666666667,240
31.370190476190476,241
31.370190476190476,242
31.370190476190476,243
26.08581818181818,244
26.08581818181818,245
26.08581818181818,246
17.46309090909091,247
17.46309090909091,248
17.46309090909091,249
20.231846153846156,250
20.231846153846156,251
20.231846153846156,252
66.21504545454546,253
66.21504545454546,254
66.21504545454546,255
65.26817647058823,256
65.26817647058823,257
65.26817647058823,258
83.70526086956522,259
83.70526086956522,260
83.70526086956522,261
75.88221428571428,262
75.88221428571428,263
75.88221428571428,264
79.67666037735847,265
79.67666037735847,266
79.67666037735847,267
100.16335555555551,268
100.16335555555551,269
100.16335555555551,270
145.7693548387097,271
145.7693548387097,272
145.7693548387097,273
167.96291071428575,274
167.96291071428575,275
167.96291071428575,276
220.71680597014924,277
220.71680597014924,278
220.71680597014924,279
280.3727368421053,280
280.3727368421053,281
280.3727368421053,282
258.2486301369862,283
258.2486301369862,284
258.2486301369862,285
268.1328676470589,286
268.1328676470589,287
268.1328676470589,288
202.73061842105258,289
202.73061842105258,290
202.73061842105258,291
226.3224411764706,292
226.3224411764706,293
226.3224411764706,294
207.09870000000006,295
207.09870000000006,296
207.09870000000006,297
214.02682432432437,298
214.02682432432437,299
214.02682432432437,300
204.36409411764703,301
204.36409411764703,302
204.36409411764703,303
