value,xtick
167.77630209189653,150
189.13424439741263,151
194.32461790215615,152
195.6468643803605,153
200.83401902766488,154
214.02735766274995,155
236.63705988050023,156
268.09432138155967,157
306.5003487031445,158
349.17766957597934,159
393.12919213222403,160
435.4104461892512,161
473.42043983414766,162
505.1165645338018,163
529.1589819954329,164
544.989926002448,165
552.8533524504792,166
553.760372420375,167
545.2533818706156,168
534.6827079037016,169
526.1811831333649,170
525.1242852807153,171
539.0846351538215,172
549.3418719469928,173
569.2330625270353,174
595.6136034883585,175
633.7205833943535,176
684.8067904359144,177
739.9664587674854,178
780.5751890763198,179
816.7230128248975,180
837.4110300830091,181
857.402667111956,182
867.9050965882901,183
868.9042969576385,184
843.5930865464553,185
805.196739135729,186
759.6790247448778,187
719.265790686715,188
685.4253808437743,189
667.8715861552215,190
653.6291307707683,191
647.0987016140631,192
647.4937822789866,193
646.2902572243,194
660.2010312469369,195
678.8833166788088,196
690.9180179400304,197
703.4644598880822,198
710.3494163151448,199
716.8516908219034,200
713.5075772141963,201
699.8827380202613,202
674.8776732422291,203
642.4148114178386,204
609.9345405723958,205
585.6155397676873,206
553.8604243606719,207
521.7554636244931,208
488.7958850146401,209
466.7181136136561,210
459.6716593087084,211
457.8184347267541,212
455.9450592861884,213
456.29415908308636,214
448.6949375682107,215
451.3765544778341,216
461.263205701162,217
480.49468803818814,218
491.7596624776918,219
497.25673555485565,220
492.8466239052179,221
483.18079911332273,222
469.29901579344926,223
460.2227283803214,224
440.3388396216816,225
415.14876548128154,226
386.5838150218948,227
356.5464418501868,228
327.5111994723782,229
303.37178413314894,230
280.38449562523056,231
259.238825194057,232
239.73540831511792,233
227.43169534403302,234
221.56912615012737,235
218.9014599172346,236
219.42109352570458,237
223.94077747527763,238
231.9137474307018,239
239.55664698983983,240
247.1676364705327,241
250.46903081665187,242
252.10886285291366,243
255.00425589366884,244
264.88662634519017,245
268.5801989257501,246
271.94824464471725,247
273.5223767751844,248
271.21404309342375,249
268.0088708329661,250
263.2355844907399,251
256.45645173924976,252
248.62063804248132,253
242.52362905413324,254
236.44276237634332,255
230.94392085520832,256
221.64608455016437,257
212.33251402287883,258
202.54717717449006,259
194.32855963129697,260
187.85692146295196,261
181.16131297986638,262
176.6482051935975,263
172.79889989177198,264
167.08922044728735,265
161.05690574900999,266
155.35105590400454,267
146.68793808429646,268
145.03856407773588,269
143.3102507435022,270
140.5343723525218,271
137.85164195639763,272
134.86579475507693,273
131.7965136373686,274
133.71680453907177,275
136.89463122377694,276
141.1867407266088,277
149.6145713684685,278
161.19467115534644,279
176.9341036086258,280
194.55967631372965,281
212.73127471583845,282
234.3546315448807,283
256.5075362877493,284
277.8254804737203,285
300.4155077632372,286
317.9552605231397,287
334.55567588358946,288
352.5848257380951,289
368.72213328299347,290
381.16945883102386,291
393.33217653034757,292
398.7570484016527,293
401.27763782015137,294
401.25520067476447,295
396.6403522497153,296
391.113741993639,297
382.7933761080515,298
371.68735750931125,299
359.02062187469477,300
341.07649496404906,301
316.3615408048275,302
293.27109460260584,303
268.53251460998274,304
244.09174552941946,305
221.41920305963717,306
201.44406750153738,307
179.5156997251559,308
160.8998670515938,309
145.9640721727162,310
132.639178188256,311
124.97460660978449,312
123.47630446946884,313
126.41626943850629,314
130.94223591522726,315
138.2187059910405,316
147.91471764612558,317
155.65308148140443,318
162.6055676320438,319
169.12630138731922,320
169.76207516051474,321
166.98309962391906,322
162.77168576871014,323
153.29005412559454,324
142.67790074104255,325
132.90243672365258,326
120.02175143850481,327
107.58962022824821,328
97.26606699631742,329
88.36799813853959,330
81.1957393542367,331
75.79951436625284,332
72.90284292788324,333
71.04657762492856,334
68.84432052867315,335
67.45921832756596,336
63.698759813373826,337
61.077080905770835,338
59.25201583185787,339
52.72555090944409,340
55.179824720478635,341
56.743212675624555,342
55.92771847750091,343
53.28276659094067,344
47.636599311718975,345
41.25881993537685,346
37.06572085105965,347
34.254481795201706,348
36.67289464670825,349
41.752303036516075,350
51.387364220437426,351
65.19407578058514,352
88.11265641236517,353
116.2225852349558,354
145.1445950718836,355
177.27547631291333,356
208.25794458010768,357
234.29699358087817,358
257.55006298292113,359
274.19474163153467,360
282.6197815367179,361
286.3606970610104,362
285.2199986355519,363
277.1869325984631,364
271.8387667961073,365
268.46962981529015,366
263.8094819743867,367
268.40143483654094,368
278.9401356598099,369
293.28564561464674,370
307.9336223335016,371
326.4561307633327,372
345.35187069820176,373
357.13420266292275,374
375.50579795049373,375
397.2381504250636,376
419.59613016342,377
444.02479291572575,378
469.587788749399,379
497.7347450873604,380
527.3882614263174,381
558.848117152098,382
589.7532027866984,383
615.7111012586338,384
636.9980976232571,385
650.1372497789696,386
659.7730557799988,387
666.1174414956739,388
660.5274132700831,389
652.0711218417396,390
638.7440464290975,391
628.9445288695528,392
623.7827671706603,393
621.1530337419954,394
616.6923580591432,395
614.0361070009749,396
608.8811866906459,397
602.820973915717,398
600.4664999928845,399
593.2234130432995,400
581.9872473341576,401
573.7691538789278,402
568.3487400838268,403
555.8616258572614,404
541.8100058275361,405
530.6028757408594,406
526.9307730228838,407
529.3279665024482,408
541.8816678439806,409
555.5797398757002,410
570.1678125619724,411
587.8407522413739,412
602.8814511976403,413
617.485095032893,414
632.116717474569,415
642.1209140824457,416
645.4464883768353,417
646.6250937101579,418
637.2626709650946,419
621.7436950663599,420
605.9805793094908,421
591.343310805683,422
571.9560287760943,423
551.2881657596133,424
522.7340575913324,425
496.7476582268118,426
472.25233736601785,427
451.92802447750285,428
432.3634825144818,429
413.76308447980267,430
388.9705929266667,431
363.7508476646294,432
336.58839187505265,433
303.5446067869741,434
273.24029712573076,435
249.3942837566499,436
231.3213339855344,437
210.79153780565005,438
192.4242591162937,439
175.96561985742048,440
162.9966523413574,441
153.11368068717198,442
151.99384315416359,443
148.1463447174599,444
142.80008428349421,445
137.56677191091165,446
127.10432254902172,447
112.25462979055887,448
97.31052226294105,449
78.43349355608537,450
59.07953872273242,451
46.17103638225539,452
31.02428732712457,453
19.036292284503354,454
10.273542354076755,455
3.648198161604317,456
1.7805525114609306,457
7.610565830049094,458
15.937585552268482,459
27.927350252919876,460
38.48051562634545,461
49.28477644671682,462
60.217926824716564,463
72.81678961812085,464
82.22105905253787,465
89.67990001871202,466
95.06471046504355,467
96.64644164926163,468
97.11214364490887,469
99.06060697717682,470
97.19231998421209,471
94.04865413692863,472
90.34012044890663,473
86.09688439212032,474
81.1777383707801,475
74.20345425279896,476
68.6736450794582,477
63.391136560908556,478
58.89769222659926,479
56.28620836612433,480
54.53504818409028,481
