value,xtick
47.87871428571428,150
47.87871428571428,151
54.6885,152
54.6885,153
54.6885,154
47.877222222222215,155
47.877222222222215,156
47.877222222222215,157
62.52516666666666,158
62.52516666666666,159
62.52516666666666,160
66.83237500000001,161
66.83237500000001,162
66.83237500000001,163
34.893499999999996,164
34.893499999999996,165
34.893499999999996,166
34.89972727272727,167
34.89972727272727,168
34.89972727272727,169
37.947239999999994,170
37.947239999999994,171
37.947239999999994,172
37.07614814814814,173
37.07614814814814,174
37.07614814814814,175
43.525176470588235,176
43.525176470588235,177
43.525176470588235,178
52.978526315789466,179
52.978526315789466,180
52.978526315789466,181
50.17100000000001,182
50.17100000000001,183
50.17100000000001,184
50.31278260869565,185
50.31278260869565,186
50.31278260869565,187
34.541000000000004,188
34.541000000000004,189
34.541000000000004,190
43.93461111111112,191
43.93461111111112,192
43.93461111111112,193
30.843633333333337,194
30.843633333333337,195
30.843633333333337,196
29.531647058823538,197
29.531647058823538,198
29.531647058823538,199
29.704416666666663,200
29.704416666666663,201
29.704416666666663,202
16.754480000000004,203
16.754480000000004,204
16.754480000000004,205
33.992583333333336,206
33.992583333333336,207
33.992583333333336,208
40.22791304347827,209
40.22791304347827,210
40.22791304347827,211
32.2042,212
32.2042,213
32.2042,214
40.42134782608695,215
40.42134782608695,216
40.42134782608695,217
17.504529411764707,218
17.504529411764707,219
17.504529411764707,220
16.69105,221
16.69105,222
16.69105,223
14.389277777777782,224
14.389277777777782,225
14.389277777777782,226
16.837045454545457,227
16.837045454545457,228
16.837045454545457,229
25.195055555555555,230
25.195055555555555,231
25.195055555555555,232
45.30220833333332,233
45.30220833333332,234
45.30220833333332,235
67.70569230769232,236
67.70569230769232,237
67.70569230769232,238
67.69233333333334,239
67.69233333333334,240
67.69233333333334,241
41.875368421052634,242
41.875368421052634,243
41.875368421052634,244
30.321320000000004,245
30.321320000000004,246
30.321320000000004,247
33.376136363636355,248
33.376136363636355,249
33.376136363636355,250
25.48545833333333,251
25.48545833333333,252
25.48545833333333,253
17.89435294117647,254
17.89435294117647,255
17.89435294117647,256
24.09842857142857,257
24.09842857142857,258
24.09842857142857,259
23.11727272727273,260
23.11727272727273,261
23.11727272727273,262
27.026714285714288,263
27.026714285714288,264
27.026714285714288,265
23.511173913043482,266
23.511173913043482,267
23.511173913043482,268
36.718521739130445,269
36.718521739130445,270
36.718521739130445,271
35.70404761904762,272
35.70404761904762,273
35.70404761904762,274
40.585793103448275,275
40.585793103448275,276
40.585793103448275,277
30.47413043478261,278
30.47413043478261,279
30.47413043478261,280
25.486136363636362,281
25.486136363636362,282
25.486136363636362,283
29.015466666666665,284
29.015466666666665,285
29.015466666666665,286
15.16457575757576,287
15.16457575757576,288
15.16457575757576,289
21.85364516129032,290
21.85364516129032,291
21.85364516129032,292
52.677846153846154,293
52.677846153846154,294
52.677846153846154,295
60.61648484848486,296
60.61648484848486,297
60.61648484848486,298
66.76843333333335,299
66.76843333333335,300
66.76843333333335,301
26.703866666666666,302
26.703866666666666,303
26.703866666666666,304
36.53310714285714,305
36.53310714285714,306
36.53310714285714,307
29.030499999999996,308
29.030499999999996,309
29.030499999999996,310
43.12194871794871,311
43.12194871794871,312
43.12194871794871,313
41.00527499999999,314
41.00527499999999,315
41.00527499999999,316
84.51125581395348,317
84.51125581395348,318
84.51125581395348,319
97.20790566037735,320
97.20790566037735,321
97.20790566037735,322
157.19698076923075,323
157.19698076923075,324
157.19698076923075,325
172.7872941176471,326
172.7872941176471,327
172.7872941176471,328
184.964463768116,329
184.964463768116,330
184.964463768116,331
235.7661463414634,332
235.7661463414634,333
235.7661463414634,334
309.07533766233763,335
309.07533766233763,336
309.07533766233763,337
286.22831460674144,338
286.22831460674144,339
286.22831460674144,340
304.50143421052627,341
304.50143421052627,342
304.50143421052627,343
320.420108695652,344
320.420108695652,345
320.420108695652,346
294.54929870129865,347
294.54929870129865,348
294.54929870129865,349
341.6672021276595,350
341.6672021276595,351
341.6672021276595,352
270.24858750000004,353
270.24858750000004,354
270.24858750000004,355
234.86644318181808,356
234.86644318181808,357
234.86644318181808,358
158.53983561643835,359
158.53983561643835,360
158.53983561643835,361
121.9464054054054,362
121.9464054054054,363
121.9464054054054,364
137.67801562499997,365
137.67801562499997,366
137.67801562499997,367
136.091,368
136.091,369
136.091,370
138.83907142857146,371
138.83907142857146,372
138.83907142857146,373
249.47019178082186,374
249.47019178082186,375
249.47019178082186,376
299.7094637681159,377
299.7094637681159,378
299.7094637681159,379
413.2636811594204,380
413.2636811594204,381
413.2636811594204,382
478.7798750000002,383
478.7798750000002,384
478.7798750000002,385
586.5475918367349,386
586.5475918367349,387
586.5475918367349,388
594.8129591836736,389
594.8129591836736,390
594.8129591836736,391
526.7561944444445,392
526.7561944444445,393
526.7561944444445,394
446.38007500000003,395
446.38007500000003,396
446.38007500000003,397
340.52744444444437,398
340.52744444444437,399
340.52744444444437,400
316.40143478260865,401
316.40143478260865,402
316.40143478260865,403
268.8288378378379,404
268.8288378378379,405
268.8288378378379,406
186.40297435897438,407
186.40297435897438,408
186.40297435897438,409
122.79120689655173,410
122.79120689655173,411
122.79120689655173,412
121.5454705882353,413
121.5454705882353,414
121.5454705882353,415
138.18321428571429,416
138.18321428571429,417
138.18321428571429,418
155.93279411764706,419
155.93279411764706,420
155.93279411764706,421
114.03913636363637,422
114.03913636363637,423
114.03913636363637,424
137.99491428571432,425
137.99491428571432,426
137.99491428571432,427
145.60622580645162,428
145.60622580645162,429
145.60622580645162,430
553.57654,431
553.57654,432
553.57654,433
862.6632999999999,434
862.6632999999999,435
862.6632999999999,436
976.2247627118644,437
976.2247627118644,438
976.2247627118644,439
1107.0405853658542,440
1107.0405853658542,441
1107.0405853658542,442
1275.7956000000001,443
1275.7956000000001,444
1275.7956000000001,445
1273.1286041666667,446
1273.1286041666667,447
1273.1286041666667,448
926.9364285714286,449
926.9364285714286,450
926.9364285714286,451
655.2028235294117,452
655.2028235294117,453
655.2028235294117,454
350.0641999999999,455
350.0641999999999,456
350.0641999999999,457
316.5161702127661,458
316.5161702127661,459
316.5161702127661,460
234.7882857142857,461
234.7882857142857,462
234.7882857142857,463
249.09474285714282,464
249.09474285714282,465
249.09474285714282,466
169.05383870967745,467
169.05383870967745,468
169.05383870967745,469
129.4735238095238,470
129.4735238095238,471
129.4735238095238,472
117.17358620689654,473
117.17358620689654,474
117.17358620689654,475
128.98712500000002,476
128.98712500000002,477
128.98712500000002,478
87.7862894736842,479
87.7862894736842,480
87.7862894736842,481
66.14436363636364,482
66.14436363636364,483
66.14436363636364,484
54.296359999999986,485
54.296359999999986,486
54.296359999999986,487
57.634882352941176,488
57.634882352941176,489
57.634882352941176,490
105.95135294117648,491
105.95135294117648,492
105.95135294117648,493
123.47900000000001,494
123.47900000000001,495
123.47900000000001,496
102.8716818181818,497
102.8716818181818,498
102.8716818181818,499
95.79163157894737,500
95.79163157894737,501
95.79163157894737,502
84.58625925925922,503
84.58625925925922,504
84.58625925925922,505
98.59917241379311,506
98.59917241379311,507
98.59917241379311,508
131.50938000000002,509
131.50938000000002,510
131.50938000000002,511
138.78928301886796,512
138.78928301886796,513
138.78928301886796,514
221.6301428571429,515
221.6301428571429,516
221.6301428571429,517
241.47600000000008,518
241.47600000000008,519
241.47600000000008,520
387.90214285714285,521
387.90214285714285,522
387.90214285714285,523
