value,cumulative_avg,xtick
47.668511111111115,29.16,653
47.668511111111115,29.19,654
47.668511111111115,29.23,655
46.22122,29.26,656
46.22122,29.3,657
46.22122,29.33,658
51.16753684210524,29.37,659
51.16753684210524,29.41,660
51.16753684210524,29.46,661
36.50177000000001,29.47,662
36.50177000000001,29.48,663
36.50177000000001,29.5,664
25.419922222222223,29.49,665
25.419922222222223,29.48,666
25.419922222222223,29.47,667
20.26954761904762,29.46,668
20.26954761904762,29.44,669
20.26954761904762,29.42,670
12.365740740740737,29.39,671
12.365740740740737,29.36,672
12.365740740740737,29.32,673
22.563799999999993,29.31,674
22.563799999999993,29.3,675
22.563799999999993,29.29,676
29.275492307692318,29.29,677
29.275492307692318,29.29,678
29.275492307692318,29.29,679
34.26135000000001,29.29,680
34.26135000000001,29.3,681
34.26135000000001,29.31,682
16.29632786885246,29.29,683
16.29632786885246,29.26,684
16.29632786885246,29.24,685
21.507618181818184,29.23,686
21.507618181818184,29.21,687
21.507618181818184,29.2,688
17.360268656716418,29.18,689
17.360268656716418,29.15,690
17.360268656716418,29.13,691
17.68813636363637,29.11,692
17.68813636363637,29.09,693
17.68813636363637,29.07,694
5.743545454545454,29.03,695
5.743545454545454,28.98,696
5.743545454545454,28.94,697
8.08278,28.9,698
8.08278,28.87,699
8.08278,28.83,700
7.4677592592592585,28.79,701
7.4677592592592585,28.75,702
7.4677592592592585,28.71,703
11.060736842105262,28.68,704
11.060736842105262,28.65,705
11.060736842105262,28.62,706
11.103552631578946,28.59,707
11.103552631578946,28.55,708
11.103552631578946,28.52,709
27.268294117647052,28.52,710
27.268294117647052,28.52,711
27.268294117647052,28.52,712
29.315967741935484,28.52,713
29.315967741935484,28.52,714
29.315967741935484,28.52,715
32.58526582278481,28.53,716
32.58526582278481,28.53,717
32.58526582278481,28.54,718
19.571569999999998,28.53,719
19.571569999999998,28.51,720
19.571569999999998,28.49,721
23.5559175257732,28.49,722
23.5559175257732,28.48,723
23.5559175257732,28.47,724
25.80505999999999,28.46,725
25.80505999999999,28.46,726
25.80505999999999,28.46,727
33.50454545454546,28.46,728
33.50454545454546,28.47,729
33.50454545454546,28.48,730
44.284179999999985,28.51,731
44.284179999999985,28.54,732
44.284179999999985,28.56,733
42.37067777777778,28.59,734
42.37067777777778,28.61,735
42.37067777777778,28.63,736
66.4455,28.7,737
66.4455,28.76,738
66.4455,28.83,739
72.668,28.9,740
72.668,28.97,741
72.668,29.05,742
59.65897999999999,29.1,743
59.65897999999999,29.15,744
59.65897999999999,29.2,745
45.06839999999998,29.23,746
45.06839999999998,29.25,747
45.06839999999998,29.28,748
50.80994565217391,29.32,749
50.80994565217391,29.35,750
50.80994565217391,29.39,751
46.0244329896907,29.42,752
46.0244329896907,29.44,753
46.0244329896907,29.47,754
106.97892222222225,29.6,755
106.97892222222225,29.73,756
106.97892222222225,29.85,757
120.84491,30.0,758
120.84491,30.15,759
120.84491,30.3,760
123.67203,30.45,761
123.67203,30.6,762
123.67203,30.76,763
90.32191000000003,30.85,764
90.32191000000003,30.95,765
90.32191000000003,31.05,766
106.55330851063829,31.17,767
106.55330851063829,31.29,768
106.55330851063829,31.41,769
118.53327999999998,31.55,770
118.53327999999998,31.69,771
118.53327999999998,31.83,772
122.74239285714285,31.98,773
122.74239285714285,32.12,774
122.74239285714285,32.27,775
92.67287,32.36,776
92.67287,32.46,777
92.67287,32.55,778
50.117945054945054,32.58,779
50.117945054945054,32.61,780
50.117945054945054,32.64,781
39.95822448979592,32.65,782
39.95822448979592,32.66,783
39.95822448979592,32.67,784
35.206706521739136,32.68,785
35.206706521739136,32.68,786
35.206706521739136,32.68,787
32.426399999999994,32.68,788
32.426399999999994,32.68,789
32.426399999999994,32.68,790
21.829611111111113,32.67,791
21.829611111111113,32.65,792
21.829611111111113,32.63,793
16.20052173913043,32.61,794
16.20052173913043,32.58,795
16.20052173913043,32.56,796
10.033773584905662,32.52,797
10.033773584905662,32.49,798
10.033773584905662,32.45,799
8.077779999999999,32.41,800
8.077779999999999,32.38,801
8.077779999999999,32.34,802
0.0,32.29,803
0.0,32.24,804
0.0,32.19,805
4.0633684210526315,32.15,806
4.0633684210526315,32.11,807
4.0633684210526315,32.06,808
3.5982692307692306,32.02,809
3.5982692307692306,31.98,810
3.5982692307692306,31.94,811
3.1889777777777795,31.89,812
3.1889777777777795,31.85,813
3.1889777777777795,31.81,814
4.103658536585366,31.76,815
4.103658536585366,31.72,816
4.103658536585366,31.68,817
4.1220930232558155,31.64,818
4.1220930232558155,31.6,819
4.1220930232558155,31.56,820
4.518771428571431,31.52,821
4.518771428571431,31.48,822
4.518771428571431,31.44,823
5.0055000000000005,31.4,824
5.0055000000000005,31.36,825
5.0055000000000005,31.32,826
3.5443666666666673,31.28,827
3.5443666666666673,31.24,828
3.5443666666666673,31.2,829
3.0835238095238098,31.16,830
3.0835238095238098,31.12,831
3.0835238095238098,31.07,832
3.1889782608695656,31.03,833
3.1889782608695656,30.99,834
3.1889782608695656,30.95,835
2.3619183673469393,30.91,836
2.3619183673469393,30.87,837
2.3619183673469393,30.83,838
5.8658863636363625,30.79,839
5.8658863636363625,30.76,840
5.8658863636363625,30.72,841
6.438560975609756,30.68,842
6.438560975609756,30.65,843
6.438560975609756,30.61,844
6.504358974358973,30.58,845
6.504358974358973,30.55,846
6.504358974358973,30.51,847
9.869500000000002,30.48,848
9.869500000000002,30.45,849
9.869500000000002,30.42,850
5.133105263157897,30.39,851
5.133105263157897,30.35,852
5.133105263157897,30.32,853
5.3922,30.28,854
5.3922,30.24,855
5.3922,30.21,856
2.622783783783784,30.17,857
2.622783783783784,30.13,858
2.622783783783784,30.09,859
2.4095428571428568,30.05,860
2.4095428571428568,30.02,861
2.4095428571428568,29.98,862
2.9366341463414636,29.94,863
2.9366341463414636,29.9,864
2.9366341463414636,29.86,865
2.9933333333333336,29.83,866
2.9933333333333336,29.79,867
2.9933333333333336,29.75,868
3.0721555555555558,29.71,869
3.0721555555555558,29.68,870
3.0721555555555558,29.64,871
2.7810714285714284,29.6,872
2.7810714285714284,29.57,873
2.7810714285714284,29.53,874
2.9353170731707316,29.49,875
2.9353170731707316,29.46,876
2.9353170731707316,29.42,877
3.0719999999999996,29.38,878
3.0719999999999996,29.35,879
3.0719999999999996,29.31,880
3.004888888888889,29.28,881
3.004888888888889,29.24,882
3.004888888888889,29.2,883
2.7598,29.17,884
2.7598,29.13,885
2.7598,29.1,886
3.012411764705883,29.06,887
3.012411764705883,29.03,888
3.012411764705883,28.99,889
2.665288888888889,28.95,890
2.665288888888889,28.92,891
2.665288888888889,28.88,892
3.1193400000000016,28.85,893
3.1193400000000016,28.81,894
3.1193400000000016,28.78,895
2.8290465116279075,28.75,896
2.8290465116279075,28.71,897
2.8290465116279075,28.68,898
2.643809523809523,28.64,899
2.643809523809523,28.61,900
2.643809523809523,28.57,901
3.6677173913043477,28.54,902
3.6677173913043477,28.51,903
3.6677173913043477,28.47,904
3.6996153846153845,28.44,905
3.6996153846153845,28.41,906
3.6996153846153845,28.38,907
4.4372647058823524,28.34,908
4.4372647058823524,28.31,909
4.4372647058823524,28.28,910
3.940533333333334,28.25,911
3.940533333333334,28.22,912
3.940533333333334,28.19,913
2.221972222222223,28.15,914
2.221972222222223,28.12,915
2.221972222222223,28.08,916
2.4069499999999993,28.05,917
2.4069499999999993,28.02,918
2.4069499999999993,27.98,919
2.3409117647058824,27.95,920
2.3409117647058824,27.92,921
2.3409117647058824,27.88,922
2.3895714285714287,27.85,923
2.3895714285714287,27.82,924
2.3895714285714287,27.79,925
4.134111111111112,27.76,926
4.134111111111112,27.73,927
4.134111111111112,27.69,928
4.159224999999998,27.66,929
4.159224999999998,27.63,930
4.159224999999998,27.6,931
4.50440625,27.58,932
4.50440625,27.55,933
4.50440625,27.52,934
8.460999999999999,27.49,935
8.460999999999999,27.47,936
8.460999999999999,27.44,937
7.87129411764706,27.42,938
7.87129411764706,27.39,939
7.87129411764706,27.37,940
7.620447368421051,27.34,941
7.620447368421051,27.32,942
7.620447368421051,27.29,943
10.318413793103447,27.27,944
10.318413793103447,27.25,945
10.318413793103447,27.23,946
12.613783783783783,27.21,947
12.613783783783783,27.19,948
12.613783783783783,27.18,949
15.167241379310346,27.16,950
15.167241379310346,27.15,951
15.167241379310346,27.13,952
10.822444444444447,27.11,953
10.822444444444447,27.09,954
10.822444444444447,27.07,955
2.28171052631579,27.04,956
2.28171052631579,27.01,957
2.28171052631579,26.98,958
2.7170000000000005,26.95,959
2.7170000000000005,26.92,960
2.7170000000000005,26.89,961
3.106461538461538,26.86,962
3.106461538461538,26.83,963
3.106461538461538,26.8,964
2.71625,26.77,965
2.71625,26.74,966
2.71625,26.71,967
2.207324324324324,26.68,968
2.207324324324324,26.65,969
2.207324324324324,26.62,970
7.563966101694916,26.6,971
7.563966101694916,26.58,972
7.563966101694916,26.55,973
20.11430158730158,26.55,974
20.11430158730158,26.54,975
20.11430158730158,26.53,976
29.14734939759035,26.53,977
29.14734939759035,26.54,978
29.14734939759035,26.54,979
26.3440975609756,26.54,980
26.3440975609756,26.54,981
26.3440975609756,26.54,982
37.73164285714286,26.55,983
37.73164285714286,26.57,984
37.73164285714286,26.58,985
20.815878048780487,26.57,986
20.815878048780487,26.57,987
20.815878048780487,26.56,988
47.67214606741572,26.58,989
47.67214606741572,26.61,990
47.67214606741572,26.63,991
41.37441758241758,26.65,992
41.37441758241758,26.67,993
41.37441758241758,26.69,994
57.10921428571427,26.72,995
57.10921428571427,26.76,996
57.10921428571427,26.79,997
44.19672727272729,26.81,998
44.19672727272729,26.84,999
44.19672727272729,26.86,1000
56.47836363636362,26.89,1001
56.47836363636362,26.93,1002
56.47836363636362,26.96,1003
35.77618999999999,26.97,1004
35.77618999999999,26.98,1005
35.77618999999999,26.99,1006
90.3849550561798,27.06,1007
