value,xtick
35.43,682
35.43,683
35.43,684
35.44,685
35.44,686
35.44,687
35.45,688
35.45,689
35.45,690
35.45,691
35.46,692
35.46,693
35.47,694
35.46,695
35.46,696
35.46,697
35.45,698
35.45,699
35.45,700
35.44,701
35.44,702
35.44,703
35.43,704
35.42,705
35.42,706
35.41,707
35.4,708
35.39,709
35.39,710
35.38,711
35.38,712
35.36,713
35.34,714
35.34,715
35.34,716
35.34,717
35.35,718
35.35,719
35.36,720
35.36,721
35.37,722
35.39,723
35.4,724
35.42,725
35.44,726
35.46,727
35.48,728
35.51,729
35.53,730
35.55,731
35.57,732
35.6,733
35.61,734
35.64,735
35.66,736
35.68,737
35.69,738
35.7,739
35.74,740
35.77,741
35.81,742
35.84,743
35.88,744
35.91,745
35.94,746
35.98,747
36.01,748
36.04,749
36.07,750
36.1,751
36.13,752
36.17,753
36.2,754
36.23,755
36.25,756
36.28,757
36.31,758
36.35,759
36.38,760
36.42,761
36.45,762
36.49,763
36.52,764
36.56,765
36.6,766
36.63,767
36.66,768
36.69,769
36.72,770
36.75,771
36.78,772
36.81,773
36.82,774
36.83,775
36.85,776
36.87,777
36.89,778
36.91,779
36.93,780
36.95,781
36.96,782
36.98,783
36.99,784
37.01,785
37.02,786
37.03,787
37.05,788
37.06,789
37.07,790
37.09,791
37.08,792
37.08,793
37.09,794
37.1,795
37.1,796
37.11,797
37.12,798
37.12,799
37.12,800
37.12,801
37.11,802
37.11,803
37.11,804
37.1,805
37.09,806
37.08,807
37.07,808
37.06,809
37.05,810
37.03,811
37.02,812
37.0,813
36.99,814
36.98,815
36.97,816
36.96,817
36.95,818
36.94,819
36.93,820
36.92,821
36.91,822
36.91,823
36.9,824
36.9,825
36.9,826
36.89,827
36.89,828
36.88,829
36.87,830
36.87,831
36.86,832
36.86,833
36.85,834
36.83,835
36.83,836
36.82,837
36.82,838
36.81,839
36.81,840
36.81,841
36.81,842
36.82,843
36.82,844
36.82,845
36.82,846
36.82,847
36.82,848
36.82,849
36.83,850
36.83,851
36.82,852
36.81,853
36.82,854
36.82,855
36.82,856
36.83,857
36.83,858
36.83,859
36.83,860
36.82,861
36.82,862
36.82,863
36.82,864
36.81,865
36.81,866
36.81,867
36.81,868
36.81,869
36.8,870
36.8,871
36.8,872
36.79,873
36.79,874
36.79,875
36.78,876
36.78,877
36.77,878
36.77,879
36.76,880
36.75,881
36.75,882
36.74,883
36.74,884
36.73,885
36.72,886
36.72,887
36.71,888
36.71,889
36.7,890
36.7,891
36.69,892
36.69,893
36.68,894
36.68,895
36.67,896
36.67,897
36.66,898
36.66,899
36.65,900
36.65,901
36.65,902
36.64,903
36.64,904
36.64,905
36.63,906
36.63,907
36.62,908
36.62,909
36.62,910
36.61,911
36.61,912
36.6,913
36.6,914
36.6,915
36.59,916
36.59,917
36.59,918
36.58,919
36.58,920
36.58,921
36.57,922
36.57,923
36.56,924
36.56,925
36.56,926
36.56,927
36.55,928
36.55,929
36.55,930
36.54,931
36.54,932
36.53,933
36.53,934
36.53,935
36.52,936
36.52,937
36.51,938
36.51,939
36.5,940
36.5,941
36.49,942
36.49,943
36.48,944
36.48,945
36.47,946
36.47,947
36.46,948
36.45,949
36.44,950
36.43,951
36.42,952
36.41,953
36.4,954
36.39,955
36.38,956
36.37,957
36.36,958
36.34,959
36.32,960
36.3,961
36.3,962
36.29,963
36.28,964
36.27,965
36.27,966
36.25,967
36.25,968
36.24,969
36.23,970
36.23,971
36.22,972
36.22,973
36.22,974
36.22,975
36.21,976
36.21,977
36.2,978
36.2,979
36.2,980
36.2,981
36.2,982
36.21,983
36.2,984
36.2,985
36.2,986
36.2,987
36.2,988
36.2,989
36.2,990
36.19,991
36.18,992
36.18,993
36.19,994
36.19,995
36.19,996
36.19,997
36.2,998
36.21,999
36.22,1000
36.23,1001
36.24,1002
36.26,1003
36.27,1004
36.29,1005
36.31,1006
36.33,1007
36.34,1008
36.35,1009
36.36,1010
36.39,1011
36.41,1012
36.42,1013
36.43,1014
36.45,1015
36.47,1016
36.49,1017
36.51,1018
36.53,1019
36.55,1020
36.55,1021
36.58,1022
36.6,1023
36.63,1024
36.65,1025
36.67,1026
36.7,1027
36.72,1028
36.74,1029
36.76,1030
36.78,1031
36.81,1032
36.83,1033
36.86,1034
36.88,1035
36.91,1036
36.93,1037
36.96,1038
36.98,1039
37.01,1040
37.04,1041
37.07,1042
37.1,1043
37.08,1044
37.07,1045
37.06,1046
37.05,1047
37.04,1048
37.04,1049
37.03,1050
37.03,1051
37.03,1052
37.04,1053
37.04,1054
37.05,1055
37.06,1056
37.06,1057
37.06,1058
37.06,1059
37.07,1060
