value,cumulative_avg,xtick
7.092272727272726,30.31,677
7.092272727272726,30.27,678
16.256772727272725,30.24,679
16.256772727272725,30.21,680
16.256772727272725,30.19,681
13.663185185185183,30.16,682
13.663185185185183,30.13,683
13.663185185185183,30.1,684
14.15175,30.07,685
14.15175,30.04,686
14.15175,30.01,687
12.36851724137931,29.97,688
12.36851724137931,29.94,689
12.36851724137931,29.91,690
5.179052631578948,29.86,691
5.179052631578948,29.82,692
5.179052631578948,29.77,693
4.856227272727273,29.73,694
4.856227272727273,29.68,695
4.856227272727273,29.64,696
2.9340588235294116,29.59,697
2.9340588235294116,29.54,698
2.9340588235294116,29.49,699
2.5912380952380953,29.44,700
2.5912380952380953,29.39,701
2.5912380952380953,29.34,702
2.3522499999999997,29.3,703
2.3522499999999997,29.25,704
2.3522499999999997,29.2,705
2.329105263157895,29.15,706
2.329105263157895,29.1,707
2.329105263157895,29.05,708
6.597888888888889,29.01,709
6.597888888888889,28.97,710
6.597888888888889,28.93,711
6.076285714285715,28.89,712
6.076285714285715,28.85,713
6.076285714285715,28.81,714
6.7072,28.77,715
6.7072,28.74,716
6.7072,28.7,717
5.941541666666667,28.66,718
5.941541666666667,28.62,719
5.941541666666667,28.58,720
2.808578947368421,28.53,721
2.808578947368421,28.49,722
2.808578947368421,28.44,723
5.564500000000002,28.4,724
5.564500000000002,28.36,725
5.564500000000002,28.32,726
12.41985,28.3,727
12.41985,28.27,728
12.41985,28.24,729
10.526416666666666,28.21,730
10.526416666666666,28.18,731
10.526416666666666,28.15,732
14.448500000000001,28.13,733
14.448500000000001,28.1,734
14.448500000000001,28.08,735
8.291333333333332,28.05,736
8.291333333333332,28.01,737
8.291333333333332,27.98,738
2.2393888888888887,27.94,739
2.2393888888888887,27.89,740
2.2393888888888887,27.85,741
2.3261428571428575,27.81,742
2.3261428571428575,27.76,743
2.3261428571428575,27.72,744
2.282052631578947,27.68,745
2.282052631578947,27.63,746
2.282052631578947,27.59,747
2.533705882352941,27.55,748
2.533705882352941,27.51,749
2.533705882352941,27.47,750
2.6769999999999996,27.43,751
2.6769999999999996,27.38,752
2.6769999999999996,27.34,753
2.7971333333333335,27.3,754
2.7971333333333335,27.26,755
2.7971333333333335,27.22,756
6.070285714285714,27.19,757
6.070285714285714,27.15,758
6.070285714285714,27.12,759
6.0980625,27.08,760
6.0980625,27.05,761
6.0980625,27.02,762
6.350153846153846,26.98,763
6.350153846153846,26.95,764
6.350153846153846,26.91,765
7.298130434782609,26.88,766
7.298130434782609,26.85,767
7.298130434782609,26.82,768
5.805842105263158,26.79,769
5.805842105263158,26.75,770
5.805842105263158,26.72,771
3.2101800000000007,26.68,772
3.2101800000000007,26.64,773
3.2101800000000007,26.61,774
5.082456521739131,26.57,775
5.082456521739131,26.54,776
5.082456521739131,26.5,777
8.730000000000004,26.47,778
8.730000000000004,26.45,779
8.730000000000004,26.42,780
10.195624999999998,26.39,781
10.195624999999998,26.37,782
10.195624999999998,26.34,783
38.44659375000001,26.36,784
38.44659375000001,26.38,785
38.44659375000001,26.4,786
