value,xtick
31.904125076767258,150
32.37219492594972,151
32.57213911237905,152
32.59473685096766,153
32.507287210968634,154
32.35846522472222,155
32.18249632749988,156
32.002695437242586,157
31.83441698298991,158
31.68746219079669,159
31.567989935933834,160
31.479977470169985,161
31.4262773329307,162
31.409316755131766,163
31.43148586448336,164
31.495261001061678,165
31.603109451944675,166
31.75722200614345,167
31.945744062044177,168
32.334025381694836,169
32.59025005507561,170
32.84840041320032,171
33.16735160003161,172
33.63647019411807,173
34.02742072281258,174
34.37760605526387,175
34.85027655056454,176
35.34366275919149,177
35.58399423454396,178
35.79094044816492,179
36.0144843938366,180
36.10767362761635,181
35.83711006075059,182
35.55935106895801,183
35.278347898604714,184
34.967410659447275,185
34.46448468910331,186
33.9042684422982,187
33.3409712725862,188
33.06983613627275,189
32.97719280470783,190
33.04625000475963,191
32.95631015504383,192
32.74353679879647,193
32.65105194884167,194
32.52739691634348,195
32.5631458710779,196
32.349389450141565,197
32.14059973400863,198
31.863339072137197,199
31.59841225292242,200
31.16539334250707,201
30.768815220711186,202
30.392942814299232,203
30.12412912540947,204
30.216440607245307,205
30.651932479732046,206
31.057624090841063,207
31.260016211460957,208
31.641609471002788,209
32.09703277827271,210
32.49016952160473,211
32.75020550795217,212
32.92841927846137,213
33.05927956070647,214
33.200313639910654,215
33.265536884627245,216
33.41226376969373,217
33.63148564840068,218
33.965831283706,219
34.23446450938247,220
34.43808832869723,221
34.638270076953745,222
34.99690443155612,223
35.20316776507976,224
35.517940972793326,225
35.535168074565355,226
35.48646783621488,227
35.00540009751795,228
34.35788773335707,229
33.672461337591116,230
32.944919090376224,231
32.26944641754967,232
31.66551724405589,233
31.236598799287226,234
31.148198347236992,235
30.987442098407854,236
30.578297421790314,237
30.393976374844982,238
30.489041569014557,239
30.813795789528363,240
31.004838346249016,241
31.15305714524325,242
31.26964701734936,243
31.482968380250146,244
31.61513385888536,245
31.69026717866271,246
31.683110867638998,247
31.54045065159943,248
31.398551551628483,249
31.21010395775579,250
31.025735961395142,251
30.91361271113754,252
30.957537534124498,253
30.75517115862919,254
30.752362854517113,255
30.904898466526024,256
31.185991672642775,257
31.435654373202347,258
31.797527836222145,259
32.48815798092412,260
33.38700910615861,261
34.010637755786625,262
34.780500260844896,263
35.54371357421427,264
36.171787719294606,265
36.60170777244967,266
36.858652882386814,267
37.109140719129314,268
37.42922820775724,269
37.797130678402304,270
38.150249782647386,271
38.692182738830475,272
39.59567042199804,273
40.62090950513009,274
41.78131026271859,275
43.13523578320188,276
44.50290481485335,277
45.32932821731493,278
46.25774995986073,279
47.3371586633743,280
47.78881906014376,281
48.3098611516797,282
48.678896335254784,283
49.352728070081106,284
50.03314871894617,285
50.46392734057957,286
51.39067907699628,287
52.38625204684564,288
53.33624668556394,289
54.42980346640211,290
55.78724070503969,291
57.127827362126745,292
58.769717953110714,293
60.02950134378511,294
61.662940417190505,295
62.82866239824369,296
63.59708391548451,297
66.44124135181168,298
69.6312002046458,299
73.40838854251449,300
76.49811568296117,301
79.25801877883558,302
81.54006276838571,303
83.76353715093175,304
85.14840827432603,305
86.41890797429892,306
88.59993247840045,307
89.8792442902364,308
92.19160610949069,309
95.74477082700689,310
100.71351427612666,311
105.91290176387737,312
112.48893961693058,313
119.90062119195696,314
127.55825213474125,315
134.16591385700357,316
139.65168511599882,317
145.2472839678525,318
149.3800646934046,319
152.76402049604462,320
156.72613711010632,321
159.80312833483606,322
162.30402098407674,323
164.97663277967462,324
169.0202265399991,325
173.48613577170514,326
178.43007058968115,327
182.1228193313565,328
186.01317119491256,329
188.40304950711578,330
188.72723510199896,331
189.62596860980833,332
188.92276987842638,333
187.33044427518473,334
184.77304352319163,335
181.1918428561673,336
177.4644498373592,337
173.8697987482906,338
170.52224880750742,339
167.45613380422927,340
165.79577920388002,341
163.4460265279976,342
162.0544515200644,343
160.71944779416535,344
159.35580426114802,345
156.95719184219104,346
154.43138303894088,347
152.73479333608685,348
151.26366360224992,349
149.37368835842105,350
147.95386461824762,351
147.21536882891706,352
145.9317335713434,353
145.09268827135435,354
144.971070154061,355
142.45293674731298,356
138.73679741355815,357
134.29049594095218,358
130.34556945053498,359
126.61160647998058,360
122.87044614082224,361
118.71513910379417,362
114.17183294207935,363
109.04801669974562,364
103.98239976474605,365
99.16477939633883,366
94.36389951765115,367
89.63046166532743,368
85.42446386996092,369
81.16613285605096,370
77.45184684936964,371
73.88941588695359,372
71.32309694072204,373
68.26169374297298,374
65.9000209145954,375
63.445190828106306,376
62.61764620795778,377
62.235373212318635,378
62.01561107508931,379
61.643217009368435,380
61.21271255203032,381
60.964760073983626,382
59.97190011087184,383
58.80686264906723,384
57.31078369853205,385
55.324504853772005,386
53.04805659022934,387
51.45343548947927,388
50.9441697254483,389
49.81857348390546,390
49.096962656180864,391
48.96488257741963,392
48.86043091903414,393
49.22981649954799,394
50.73931270919219,395
52.99805144527572,396
54.752916247896216,397
56.5248037178601,398
58.36716764915567,399
59.15464506537768,400
60.72021544727499,401
62.710117332069466,402
63.5568264580614,403
65.4642061896672,404
68.07040196136353,405
70.61506259240119,406
74.8867766270649,407
79.93727470313945,408
84.33046227459556,409
